          Mac Address Table
-------------------------------------------

Vlan    Mac Address       Type        Ports
----    -----------       --------    -----
 All    0100.0ccc.cccc    STATIC      CPU
 All    0100.0ccc.cccd    STATIC      CPU
 304    485d.60e5.e226    DYNAMIC     Po4
 304    4c7c.5fda.9dc2    DYNAMIC     Po4
 304    68b5.994f.78a3    DYNAMIC     Po4
 304    801f.02b7.41b8    DYNAMIC     Po4
 304    80c1.6eec.a704    DYNAMIC     Po4
 304    80c1.6ef3.bf84    DYNAMIC     Po4
 304    902b.3430.d3cf    DYNAMIC     Po4
 304    9c93.4e2f.17f3    DYNAMIC     Po4
 304    a0b3.ccff.644b    DYNAMIC     Po4
 304    a0b3.ccff.6499    DYNAMIC     Po4
 304    ac16.2d74.42a0    DYNAMIC     Po4
 304    ac87.a307.4331    DYNAMIC     Po4
 304    bc5f.f436.d1dd    DYNAMIC     Po4
 304    c03f.d56c.aea7    DYNAMIC     Po4
 304    c46e.1f56.5224    DYNAMIC     Po4
 304    c8b3.7342.378f    DYNAMIC     Po4
 304    d8d3.858f.a350    DYNAMIC     Po4
 304    eccd.6d35.3f33    DYNAMIC     Po4
 304    f076.1c31.8e15    DYNAMIC     Po4
 304    fcaa.1474.83b2    DYNAMIC     Po4
 304    fcf5.284f.197d    DYNAMIC     Po4
 304    fcf5.284f.1af4    DYNAMIC     Po4
 312    0000.74e8.f4f1    DYNAMIC     Po4
 312    0019.667a.80be    DYNAMIC     Po4
 312    001a.4d41.8493    DYNAMIC     Po4
 312    001b.780f.d184    DYNAMIC     Po4
 312    001d.6067.c21a    DYNAMIC     Po4
 312    0021.b714.11a3    DYNAMIC     Po4
 312    0022.1574.d9b3    DYNAMIC     Po4
 312    0023.ebbb.f14d    DYNAMIC     Gi0/12
 312    0027.136b.9f2c    DYNAMIC     Po4
 312    0050.56b7.2e11    DYNAMIC     Po3
 312    1cc1.de61.66d7    DYNAMIC     Po4
 312    2c41.3896.7cf2    DYNAMIC     Po4
 312    2c41.389f.8e5f    DYNAMIC     Po4
 312    54a0.50e8.77ea    DYNAMIC     Po4
 312    90f6.52db.9eca    DYNAMIC     Po4
 312    e8de.2725.220d    DYNAMIC     Po4
 312    fcf5.284f.1b4f    DYNAMIC     Po4
 314    0019.994a.c40d    DYNAMIC     Po4
 314    001e.2a72.32a3    DYNAMIC     Po4
 314    0023.ebbb.f14e    DYNAMIC     Gi0/13
 314    0030.48c5.a050    DYNAMIC     Po4
 314    0050.56b7.2c72    DYNAMIC     Po3
 314    20aa.4b73.14a5    DYNAMIC     Po4
 314    a0b3.ccfa.4ba4    DYNAMIC     Po4
 314    ac16.2d0a.fce5    DYNAMIC     Po4
 314    ac16.2d12.1af1    DYNAMIC     Po4
 314    b888.e3a7.93b9    DYNAMIC     Po4
 314    e8de.27e1.b899    DYNAMIC     Po4
 314    f8d1.118d.da91    DYNAMIC     Po4
 314    fcf5.284f.1999    DYNAMIC     Po4
 314    fcf5.284f.1a8b    DYNAMIC     Po4
 314    fcf5.284f.1abf    DYNAMIC     Po4
 314    fcf5.284f.1b12    DYNAMIC     Po4
 321    0000.749b.1254    DYNAMIC     Po4
 321    0000.749b.d5b9    DYNAMIC     Po4
 321    0019.99b3.3540    DYNAMIC     Po4
 321    0019.99f4.9fce    DYNAMIC     Po4
 321    001a.4d51.055b    DYNAMIC     Po4
 321    001a.4d51.07e6    DYNAMIC     Po4
 321    001a.4d51.151a    DYNAMIC     Po4
 321    001a.4d51.1c7e    DYNAMIC     Po4
 321    001a.4d51.1c80    DYNAMIC     Po4
 321    001a.4d51.245c    DYNAMIC     Po4
 321    001b.fceb.fd62    DYNAMIC     Po4
 321    0023.ebbb.f14d    DYNAMIC     Gi0/12
 321    0026.7315.38bb    DYNAMIC     Po4
 321    0026.7338.a916    DYNAMIC     Po4
 321    0050.56b7.2387    DYNAMIC     Po3
 321    2c41.3892.4a42    DYNAMIC     Po4
 321    2c41.389f.8e67    DYNAMIC     Po4
 321    3cdf.1e16.d598    DYNAMIC     Po4
 666    0011.3235.71b3    DYNAMIC     Po4
 666    0018.5175.34c2    DYNAMIC     Po4
 666    0018.517c.b107    DYNAMIC     Po4
 666    0018.51a1.b1b5    DYNAMIC     Po4
 666    001b.2144.cb34    DYNAMIC     Po4
 666    001c.c0a2.c5b4    DYNAMIC     Po4
 666    001d.70a5.734a    DYNAMIC     Po4
 666    0025.9053.68cc    DYNAMIC     Po4
 666    0050.56b7.2224    DYNAMIC     Po4
 666    0050.56b7.34a5    DYNAMIC     Po4
 666    0050.56b7.5d0d    DYNAMIC     Po4
 666    0050.56b7.7023    DYNAMIC     Po3
 666    3cdf.1e16.d598    DYNAMIC     Po4
 666    68b5.99e3.fea7    DYNAMIC     Po4
 666    7071.bc18.1bea    DYNAMIC     Po4
 666    78ac.c0ff.7f4c    DYNAMIC     Po4
 666    b8ac.6f8c.f29a    DYNAMIC     Po4
1001    0019.e72a.77df    DYNAMIC     Gi0/1
1001    18ef.63ee.2bad    DYNAMIC     Po3
1001    18ef.63ee.2bae    DYNAMIC     Po3
1001    18ef.63ee.2baf    DYNAMIC     Po3
1001    18ef.63ee.2bb0    DYNAMIC     Po3
