sw-ef00#sh mac address-table
          Mac Address Table
-------------------------------------------

Vlan    Mac Address       Type        Ports
----    -----------       --------    -----
 All    0100.0ccc.cccc    STATIC      CPU
 All    0100.0ccc.cccd    STATIC      CPU
 304    2c41.3896.7bea    DYNAMIC     Gi0/2
 304    2c41.3896.7c22    DYNAMIC     Gi0/2
 304    2c41.3897.b6bc    DYNAMIC     Gi0/10
 304    2c41.389f.878c    DYNAMIC     Gi0/2
 304    2c41.38a0.814e    DYNAMIC     Gi0/10
 304    2c41.38a0.81d9    DYNAMIC     Gi0/10
 304    2c41.38a0.881f    DYNAMIC     Gi0/1
 304    2c44.fd81.c3d8    DYNAMIC     Gi0/7
 304    2cf0.ee1b.003a    DYNAMIC     Gi0/10
 304    3863.bbb8.12ba    DYNAMIC     Gi0/10
 304    3cd9.2b52.1dcd    DYNAMIC     Gi0/10
 304    54ee.7519.f7cc    DYNAMIC     Gi0/10
 304    6002.924e.962d    DYNAMIC     Gi0/10
 304    6489.9a80.e3c2    DYNAMIC     Gi0/10
 304    68b5.994f.78a3    DYNAMIC     Gi0/7
 304    7071.bc08.252e    DYNAMIC     Gi0/10
 304    7071.bc08.2573    DYNAMIC     Gi0/10
 304    7071.bc08.257e    DYNAMIC     Gi0/10
 304    7071.bc08.2584    DYNAMIC     Gi0/10
 304    7071.bc08.2588    DYNAMIC     Gi0/10
 304    7071.bc08.2594    DYNAMIC     Gi0/10
 304    7071.bc08.25c6    DYNAMIC     Gi0/10
 304    7071.bc18.1be1    DYNAMIC     Gi0/10
 304    7071.bc18.1bf9    DYNAMIC     Gi0/10
 304    7071.bc18.1bff    DYNAMIC     Gi0/10
 304    7071.bc18.1c0a    DYNAMIC     Gi0/10
 304    801f.02b7.41b8    DYNAMIC     Gi0/10
 304    80c1.6eec.a704    DYNAMIC     Gi0/2
 304    80c1.6eec.a8af    DYNAMIC     Gi0/10
 304    80c1.6eec.a8c2    DYNAMIC     Gi0/10
 304    80c1.6ef1.526a    DYNAMIC     Gi0/10
 304    80c1.6ef3.8d91    DYNAMIC     Gi0/10
 304    80c1.6ef3.8de9    DYNAMIC     Gi0/10
 304    80c1.6ef3.8e46    DYNAMIC     Gi0/1
 304    80c1.6ef3.bf84    DYNAMIC     Gi0/2
 304    88ae.1de1.8d0f    DYNAMIC     Gi0/10
 304    9c93.4e2f.17f3    DYNAMIC     Gi0/10
 304    9cb7.0d15.26b0    DYNAMIC     Gi0/10
 304    a0b3.ccff.644b    DYNAMIC     Gi0/2
 304    a0b3.ccff.6452    DYNAMIC     Gi0/10
 304    b8ac.6f5c.3c2f    DYNAMIC     Gi0/10
 304    b8ac.6fc9.82cd    DYNAMIC     Gi0/10
 304    bc5f.f436.d1dd    DYNAMIC     Gi0/10
 304    c46e.1f56.5224    DYNAMIC     Gi0/10
 304    d8d3.858f.a350    DYNAMIC     Gi0/7
 304    e0b9.a51f.48d0    DYNAMIC     Gi0/10
 304    e839.355f.0012    DYNAMIC     Gi0/10
 304    ecf4.bb8d.2231    DYNAMIC     Gi0/10
 304    f076.1c1e.f05d    DYNAMIC     Gi0/10
 304    f8a9.634d.f357    DYNAMIC     Gi0/10
 304    fcf5.284f.197d    DYNAMIC     Gi0/10
 304    fcf5.284f.1af4    DYNAMIC     Gi0/10
 312    0019.6678.5bcc    DYNAMIC     Gi0/4
 312    0019.995d.f1e9    DYNAMIC     Gi0/4
 312    001d.6067.c21a    DYNAMIC     Gi0/2
 312    001d.70a5.7317    DYNAMIC     Po1
 312    0021.0419.a8ba    DYNAMIC     Gi0/4
 312    0021.b714.11a3    DYNAMIC     Gi0/2
 312    0023.ebbb.f14d    DYNAMIC     Po1
 312    0050.56b7.2e11    DYNAMIC     Po1
 312    2c41.3896.7cf2    DYNAMIC     Gi0/4
 312    2c41.389f.87e0    DYNAMIC     Gi0/4
 312    2c41.389f.8e5f    DYNAMIC     Gi0/6
 312    e8de.2725.220d    DYNAMIC     Gi0/2
 312    fcf5.284f.1b4f    DYNAMIC     Gi0/2
 313    001d.70a5.7317    DYNAMIC     Po1
 314    0010.b581.7388    DYNAMIC     Gi0/5
 314    0014.857b.3203    DYNAMIC     Gi0/5
 314    0014.857b.3213    DYNAMIC     Gi0/5
 314    0014.857b.331e    DYNAMIC     Gi0/5
 314    0017.3149.39df    DYNAMIC     Gi0/5
 314    0018.f377.ea73    DYNAMIC     Gi0/5
 314    0018.f3a3.7673    DYNAMIC     Gi0/5
 314    0019.667a.813f    DYNAMIC     Gi0/3
 314    0019.667a.8166    DYNAMIC     Gi0/3
 314    0019.667a.9578    DYNAMIC     Gi0/3
 314    0019.994a.c30d    DYNAMIC     Gi0/2
 314    0019.994a.c30f    DYNAMIC     Gi0/2
 314    0019.994a.c405    DYNAMIC     Gi0/2
 314    0019.9955.5f80    DYNAMIC     Gi0/2
 314    0019.9955.5f86    DYNAMIC     Gi0/3
 314    0019.99f4.9fcd    DYNAMIC     Gi0/5
 314    0019.d138.f42b    DYNAMIC     Gi0/5
 314    001a.a0e9.4d72    DYNAMIC     Gi0/10
 314    001c.2537.1532    DYNAMIC     Gi0/3
 314    001d.70a5.7317    DYNAMIC     Po1
 314    001e.2a72.32a3    DYNAMIC     Gi0/1
 314    0022.1574.d9b3    DYNAMIC     Gi0/6
 314    0023.ebbb.f14e    DYNAMIC     Po1
 314    0024.8116.1f01    DYNAMIC     Gi0/5
 314    0026.5afe.a523    DYNAMIC     Gi0/5
 314    0030.48c5.a050    DYNAMIC     Gi0/2
 314    0050.56b7.2c72    DYNAMIC     Po1
 314    00a0.d1c9.ec01    DYNAMIC     Gi0/3
 314    20aa.4b73.14a5    DYNAMIC     Gi0/10
 314    40f3.08cd.8120    DYNAMIC     Gi0/3
 314    5046.5deb.031e    DYNAMIC     Gi0/2
 314    5cd9.9821.7535    DYNAMIC     Gi0/5
 314    7486.7a1d.d4d1    DYNAMIC     Gi0/2
 314    a0b3.ccfa.4ba2    DYNAMIC     Gi0/10
 314    a0b3.ccfa.4ba4    DYNAMIC     Gi0/10
 314    a0b3.ccfa.4ba5    DYNAMIC     Gi0/10
 314    ac16.2d0a.fc95    DYNAMIC     Gi0/10
 314    ac16.2d12.1af1    DYNAMIC     Gi0/10
 314    d4be.d92d.0311    DYNAMIC     Gi0/10
 314    e82a.ea7c.a6af    DYNAMIC     Gi0/3
 314    f8d1.118d.da91    DYNAMIC     Gi0/5
 314    fcf5.284f.1999    DYNAMIC     Gi0/5
 314    fcf5.284f.1a8b    DYNAMIC     Gi0/5
 314    fcf5.284f.1abf    DYNAMIC     Gi0/3
 314    fcf5.284f.1b12    DYNAMIC     Gi0/3
 321    0000.749b.1254    DYNAMIC     Gi0/5
 321    0000.749b.d5b9    DYNAMIC     Gi0/8
 321    001a.4d4f.5bc8    DYNAMIC     Gi0/8
 321    001d.70a5.7317    DYNAMIC     Po1
 321    0023.ebbb.f14d    DYNAMIC     Po1
 401    0021.a162.9714    DYNAMIC     Gi0/10
 777    001d.70a5.7317    DYNAMIC     Po1
1001    001a.64cb.4896    DYNAMIC     Po1
1001    001d.70a5.7314    DYNAMIC     Po1
1001    001d.70a5.7315    DYNAMIC     Po1
1001    001d.70a5.7316    DYNAMIC     Po1
1001    001d.70a5.7317    DYNAMIC     Po1
1001    0021.a162.9714    DYNAMIC     Gi0/10
1001    dc7b.943b.1e31    DYNAMIC     Gi0/2
1001    dc7b.949f.1119    DYNAMIC     Gi0/3
1001    dc7b.94ad.0d19    DYNAMIC     Gi0/1
Total Mac Addresses for this criterion: 602
